datetime,active_power_MW,reactive_power_MVar,voltage_kV,temperature_C,humidity_pct,solar_irradiance_Wm2,wind_speed_ms
2025-07-05 14:00:00,64.96,29.3,107.95,9.1,47.0,674.9,3.0
2025-07-05 14:15:00,68.11,31.14,111.51,9.0,59.9,650.9,3.0
2025-07-05 14:30:00,67.49,30.15,111.39,10.2,41.3,624.5,3.0
2025-07-05 14:45:00,66.7,29.98,108.94,9.5,60.9,596.0,4.88
2025-07-05 15:00:00,60.66,27.59,109.78,6.4,55.2,565.6,3.39
2025-07-05 15:15:00,67.29,30.25,110.96,11.0,41.1,533.4,3.39
2025-07-05 15:30:00,68.18,30.69,110.4,12.2,49.9,499.6,5.34
2025-07-05 15:45:00,63.34,28.72,110.71,8.9,49.9,464.5,5.61
2025-07-05 16:00:00,64.51,28.79,111.47,9.4,62.4,428.3,5.71
2025-07-05 16:15:00,64.53,28.91,109.02,12.6,41.3,391.2,4.81
2025-07-05 16:30:00,65.23,29.81,109.45,11.5,60.6,353.5,3.75
2025-07-05 16:45:00,61.3,27.59,113.65,7.4,63.0,315.5,3.75
2025-07-05 17:00:00,66.76,30.11,109.1,11.6,44.8,277.4,4.06
2025-07-05 17:15:00,66.12,29.74,110.61,11.0,59.7,239.5,4.24
2025-07-05 17:30:00,66.64,29.44,109.03,12.7,58.9,202.1,4.06
2025-07-05 17:45:00,66.09,29.82,111.33,10.2,51.4,165.5,5.96
2025-07-05 18:00:00,69.29,31.42,109.92,13.9,61.0,130.1,4.48
2025-07-05 18:15:00,68.16,30.58,107.53,10.8,63.6,96.2,5.58
2025-07-05 18:30:00,66.61,29.67,111.04,10.4,57.2,64.4,4.57
2025-07-05 18:45:00,67.06,30.13,108.55,12.1,46.2,35.3,4.3
2025-07-05 19:00:00,71.64,32.33,108.2,14.5,63.8,10.3,5.05
2025-07-05 19:15:00,68.45,30.53,108.18,12.2,61.6,0.0,4.8
2025-07-05 19:30:00,70.7,32.29,109.36,12.3,53.0,0.0,4.49
2025-07-05 19:45:00,67.86,30.72,110.42,12.6,40.5,0.0,5.24
2025-07-05 20:00:00,70.14,31.43,110.44,13.5,61.1,0.0,6.65
2025-07-05 20:15:00,76.28,34.04,108.3,16.8,45.6,0.0,5.34
2025-07-05 20:30:00,71.48,32.51,108.81,12.1,58.8,0.0,5.57
2025-07-05 20:45:00,70.92,32.38,108.47,14.6,59.6,0.0,4.5
2025-07-05 21:00:00,70.39,31.72,110.99,14.5,56.6,0.0,4.45
2025-07-05 21:15:00,71.84,31.79,111.97,17.7,47.6,0.0,4.48
2025-07-05 21:30:00,68.21,30.71,107.28,14.4,51.1,0.0,4.7
2025-07-05 21:45:00,70.59,31.75,111.74,18.1,51.1,0.0,4.45
2025-07-05 22:00:00,68.49,30.74,109.67,15.7,51.4,0.0,4.3
2025-07-05 22:15:00,67.17,29.83,108.67,17.6,45.9,0.0,4.3
2025-07-05 22:30:00,67.22,29.76,109.76,16.7,50.8,0.0,5.04
2025-07-05 22:45:00,71.08,31.88,110.29,19.1,46.8,0.0,4.97
2025-07-05 23:00:00,64.39,28.51,112.84,20.2,60.0,0.0,5.24
2025-07-05 23:15:00,64.63,29.29,109.57,19.7,63.8,0.0,4.18
2025-07-05 23:30:00,62.16,28.52,108.55,17.3,60.4,0.0,4.06
2025-07-05 23:45:00,59.2,26.77,110.08,15.5,58.2,0.0,4.55
2025-07-06 00:00:00,57.66,25.91,110.89,17.4,53.5,0.0,3.75
2025-07-06 00:15:00,58.82,26.64,110.37,20.7,66.1,0.0,4.82
2025-07-06 00:30:00,56.07,24.92,109.71,17.3,57.0,0.0,4.25
2025-07-06 00:45:00,59.26,26.69,112.0,19.5,64.6,0.0,4.44
2025-07-06 01:00:00,56.42,25.53,108.37,17.3,63.5,0.0,3.39
2025-07-06 01:15:00,56.35,25.15,110.22,21.8,69.4,0.0,3.39
2025-07-06 01:30:00,53.38,23.69,110.43,18.6,80.5,0.0,3.39
2025-07-06 01:45:00,58.34,26.61,109.45,22.9,70.3,0.0,5.52
2025-07-06 02:00:00,52.79,23.55,110.19,20.3,63.5,0.0,3.0
2025-07-06 02:15:00,55.7,25.44,109.6,24.2,71.3,0.0,5.33
2025-07-06 02:30:00,57.51,25.98,110.63,22.6,73.2,0.0,3.0
2025-07-06 02:45:00,53.79,23.82,109.88,19.6,77.5,0.0,3.39
2025-07-06 03:00:00,51.95,23.54,111.77,19.0,69.1,0.0,3.4
2025-07-06 03:15:00,51.81,23.03,105.56,18.8,68.9,0.0,2.61
2025-07-06 03:30:00,51.07,23.27,111.35,25.5,81.4,0.0,2.61
2025-07-06 03:45:00,52.21,23.02,111.22,19.7,75.2,0.0,3.23
2025-07-06 04:00:00,49.95,22.62,109.89,18.2,76.4,0.0,3.27
2025-07-06 04:15:00,53.38,23.76,109.3,19.8,73.1,0.0,2.37
2025-07-06 04:30:00,51.78,23.21,109.74,24.0,70.9,0.0,2.25
2025-07-06 04:45:00,51.97,23.56,109.02,19.3,65.3,0.0,2.25
2025-07-06 05:00:00,53.75,24.04,108.9,19.9,57.1,6.9,2.71
2025-07-06 05:15:00,51.82,23.51,112.55,15.5,75.9,24.3,1.94
2025-07-06 05:30:00,51.85,23.25,109.56,21.6,78.3,44.7,1.94
2025-07-06 05:45:00,51.64,23.12,108.12,21.2,76.5,67.0,2.61
2025-07-06 06:00:00,56.45,25.79,111.67,20.2,72.0,90.8,1.7
2025-07-06 06:15:00,55.33,24.9,109.16,19.0,68.6,115.6,2.02
2025-07-06 06:30:00,52.46,23.98,111.52,15.4,63.9,141.3,2.73
2025-07-06 06:45:00,55.96,25.22,110.03,19.0,84.7,167.5,1.7
2025-07-06 07:00:00,58.48,26.45,110.35,14.2,68.0,194.1,1.94
2025-07-06 07:15:00,57.66,26.29,110.06,17.5,68.4,220.9,1.55
2025-07-06 07:30:00,60.33,27.35,112.22,20.6,66.8,247.5,1.64
2025-07-06 07:45:00,58.03,25.51,110.67,16.8,73.5,274.0,1.55
2025-07-06 08:00:00,64.96,28.92,108.71,15.6,56.4,300.0,1.5
2025-07-06 08:15:00,62.98,27.95,108.8,13.7,62.0,325.4,3.68
2025-07-06 08:30:00,63.85,28.29,111.43,11.4,74.9,350.0,2.27
2025-07-06 08:45:00,65.81,29.54,111.84,17.4,69.6,373.7,2.95
2025-07-06 09:00:00,64.62,29.19,113.13,9.2,61.7,396.3,1.55
2025-07-06 09:15:00,67.17,29.98,108.23,14.5,75.3,417.7,1.98
2025-07-06 09:30:00,68.07,31.24,110.31,10.4,70.9,437.7,1.55
2025-07-06 09:45:00,69.89,31.34,108.77,13.4,51.1,456.2,1.94
2025-07-06 10:00:00,73.09,32.82,108.27,13.5,50.1,473.0,2.23
2025-07-06 10:15:00,71.03,32.12,109.71,14.4,63.8,488.2,1.7
2025-07-06 10:30:00,72.88,33.28,109.78,14.4,57.2,501.5,1.7
2025-07-06 10:45:00,68.87,30.94,109.77,8.3,72.0,512.9,2.06
2025-07-06 11:00:00,72.17,32.36,109.05,11.5,70.5,522.4,2.68
2025-07-06 11:15:00,74.77,33.19,108.05,12.0,43.5,529.8,1.94
2025-07-06 11:30:00,75.48,33.42,110.52,13.2,58.0,535.1,2.42
2025-07-06 11:45:00,68.97,30.64,109.98,9.3,65.7,538.3,1.94
2025-07-06 12:00:00,71.69,32.71,113.35,10.9,57.2,539.4,2.25
2025-07-06 12:15:00,70.71,32.16,108.88,12.8,68.0,538.3,2.25
2025-07-06 12:30:00,70.36,31.51,109.52,9.5,51.7,535.1,2.28
2025-07-06 12:45:00,68.04,30.61,111.49,7.8,59.0,529.8,2.25
2025-07-06 13:00:00,69.22,31.57,111.51,11.1,55.7,522.4,2.61
2025-07-06 13:15:00,69.06,30.96,109.67,11.6,64.0,512.9,4.97
2025-07-06 13:30:00,69.33,31.23,110.59,9.9,55.5,501.5,2.86
2025-07-06 13:45:00,68.91,31.26,106.87,7.9,61.4,488.2,3.75
2025-07-06 14:00:00,62.52,27.9,110.08,8.0,67.8,473.0,3.0
2025-07-06 14:15:00,69.58,31.01,108.82,13.1,51.9,456.2,3.37
2025-07-06 14:30:00,67.27,30.54,109.82,8.4,52.0,437.7,3.23
2025-07-06 14:45:00,64.88,29.45,109.74,8.3,54.3,417.7,3.89
2025-07-06 15:00:00,59.93,26.78,108.68,6.6,58.8,396.3,3.48
2025-07-06 15:15:00,63.7,28.98,109.45,10.3,42.0,373.7,3.39
2025-07-06 15:30:00,61.31,27.69,109.25,8.0,49.5,350.0,3.39
2025-07-06 15:45:00,65.86,29.24,109.01,9.0,59.6,325.4,5.04
2025-07-06 16:00:00,63.76,28.75,112.01,8.5,59.2,300.0,3.75
2025-07-06 16:15:00,62.8,28.31,108.81,10.2,56.2,274.0,3.98
2025-07-06 16:30:00,60.69,27.75,108.1,7.7,62.7,247.5,3.75
2025-07-06 16:45:00,65.83,29.72,107.07,11.4,44.7,220.9,3.75
2025-07-06 17:00:00,62.22,27.73,110.87,7.8,58.3,194.1,4.47
2025-07-06 17:15:00,66.1,29.85,111.3,13.3,53.0,167.5,4.59
2025-07-06 17:30:00,65.81,29.89,113.45,10.2,39.8,141.3,4.45
2025-07-06 17:45:00,63.2,29.01,108.76,9.3,47.3,115.6,5.04
2025-07-06 18:00:00,65.24,29.56,108.55,12.2,55.7,90.8,6.21
2025-07-06 18:15:00,70.19,31.55,110.02,13.0,57.5,67.0,4.3
2025-07-06 18:30:00,65.46,28.7,109.33,10.2,62.7,44.7,5.18
2025-07-06 18:45:00,67.76,31.33,108.3,12.2,34.9,24.3,4.93
2025-07-06 19:00:00,73.72,32.83,110.8,16.6,32.5,6.9,5.18
2025-07-06 19:15:00,72.25,33.04,110.44,15.5,62.5,0.0,4.45
2025-07-06 19:30:00,72.16,32.54,107.6,15.3,51.7,0.0,4.45
2025-07-06 19:45:00,72.58,32.78,108.37,12.9,61.0,0.0,5.07
2025-07-06 20:00:00,72.56,32.74,110.42,15.7,37.0,0.0,4.5
2025-07-06 20:15:00,74.91,33.24,113.94,16.3,35.8,0.0,5.59
2025-07-06 20:30:00,72.68,32.35,110.5,16.0,44.8,0.0,5.95
2025-07-06 20:45:00,71.94,32.29,108.8,14.6,42.8,0.0,4.5
2025-07-06 21:00:00,73.76,33.47,110.62,16.2,55.5,0.0,4.45
2025-07-06 21:15:00,72.3,32.44,109.12,15.3,47.8,0.0,4.45
2025-07-06 21:30:00,74.26,33.58,110.19,17.2,60.0,0.0,4.87
2025-07-06 21:45:00,72.84,32.0,109.98,15.4,54.0,0.0,4.45
2025-07-06 22:00:00,65.98,29.51,111.23,15.8,52.0,0.0,4.3
2025-07-06 22:15:00,68.62,30.57,109.3,20.1,62.2,0.0,4.88
2025-07-06 22:30:00,67.97,30.76,110.08,16.1,53.1,0.0,4.3
2025-07-06 22:45:00,68.11,30.6,107.82,19.3,59.6,0.0,6.71
2025-07-06 23:00:00,62.21,28.42,111.57,18.2,73.7,0.0,4.21
2025-07-06 23:15:00,65.19,29.42,110.96,18.5,56.0,0.0,5.26
2025-07-06 23:30:00,62.33,27.95,110.72,20.6,38.7,0.0,4.06
2025-07-06 23:45:00,61.83,27.85,109.53,19.8,44.8,0.0,6.41
2025-07-07 00:00:00,61.05,27.41,110.12,17.8,61.0,0.0,5.68
2025-07-07 00:15:00,61.98,28.07,111.58,16.2,73.3,0.0,4.44
2025-07-07 00:30:00,63.62,28.46,112.88,19.1,62.2,0.0,4.81
2025-07-07 00:45:00,65.72,29.4,111.47,20.5,56.3,0.0,5.26
2025-07-07 01:00:00,65.6,29.46,109.75,24.3,70.5,0.0,3.39
2025-07-07 01:15:00,63.3,28.48,112.95,19.9,56.8,0.0,4.2
2025-07-07 01:30:00,61.56,28.51,109.96,20.7,52.6,0.0,4.11
2025-07-07 01:45:00,62.25,27.48,111.72,20.5,53.2,0.0,3.53
2025-07-07 02:00:00,61.94,27.76,110.55,22.1,73.2,0.0,3.39
2025-07-07 02:15:00,61.42,27.73,110.34,22.4,68.5,0.0,4.89
2025-07-07 02:30:00,60.7,27.22,109.24,23.9,53.1,0.0,3.0
2025-07-07 02:45:00,62.95,28.02,112.23,22.2,66.0,0.0,3.11
2025-07-07 03:00:00,61.31,27.77,108.79,22.5,77.2,0.0,2.61
2025-07-07 03:15:00,59.1,26.34,108.58,20.1,61.0,0.0,2.61
2025-07-07 03:30:00,60.25,27.17,110.46,21.1,72.7,0.0,2.61
2025-07-07 03:45:00,91.275,27.76,112.9,21.8,61.5,0.0,4.05
2025-07-07 04:00:00,58.6,26.23,110.38,19.9,58.4,0.0,2.25
2025-07-07 04:15:00,58.85,26.23,108.56,22.0,70.6,0.0,2.25
2025-07-07 04:30:00,57.2,25.33,108.15,20.8,63.7,0.0,3.13
2025-07-07 04:45:00,57.48,25.42,111.64,18.8,77.1,0.0,3.38
2025-07-07 05:00:00,58.85,26.24,109.47,22.8,74.7,5.7,1.94
2025-07-07 05:15:00,58.46,25.99,111.17,21.0,75.1,21.0,1.94
2025-07-07 05:30:00,57.18,25.84,108.6,20.7,70.4,39.0,1.94
2025-07-07 05:45:00,57.19,25.91,108.57,18.5,75.8,58.6,1.94
2025-07-07 06:00:00,59.68,27.16,108.39,16.8,77.1,79.5,2.3
2025-07-07 06:15:00,60.57,27.26,105.94,16.4,69.3,101.4,2.6
2025-07-07 06:30:00,60.31,27.83,108.8,17.4,76.8,123.9,1.7
2025-07-07 06:45:00,62.06,28.02,112.28,16.8,80.4,147.0,2.16
2025-07-07 07:00:00,66.36,29.84,108.71,18.9,60.4,170.4,2.44
2025-07-07 07:15:00,64.38,29.51,108.38,12.2,62.5,194.0,1.55
2025-07-07 07:30:00,65.24,29.28,107.78,18.2,72.7,217.5,1.55
2025-07-07 07:45:00,64.92,29.04,109.45,18.8,53.6,240.7,2.11
2025-07-07 08:00:00,67.75,30.62,112.69,12.6,74.6,263.6,2.08
2025-07-07 08:15:00,73.07,32.2,111.07,15.0,80.8,286.0,1.5
2025-07-07 08:30:00,71.22,32.11,109.63,14.1,56.9,307.7,1.5
2025-07-07 08:45:00,69.25,30.89,110.99,11.7,73.6,328.6,1.5
2025-07-07 09:00:00,73.72,33.85,107.7,13.6,53.8,348.5,1.83
2025-07-07 09:15:00,78.17,35.24,110.18,15.5,61.8,367.3,2.4
2025-07-07 09:30:00,76.22,34.05,111.85,13.8,76.1,384.9,1.55
2025-07-07 09:45:00,79.16,35.17,107.7,15.4,76.5,401.2,1.59
2025-07-07 10:00:00,79.08,35.09,109.48,11.4,60.8,416.1,1.7
2025-07-07 10:15:00,78.87,35.47,111.33,12.4,69.2,429.4,1.7
2025-07-07 10:30:00,78.81,34.84,109.69,12.4,67.0,441.1,1.7
2025-07-07 10:45:00,78.54,35.51,108.32,12.6,61.2,451.2,1.7
2025-07-07 11:00:00,76.44,33.94,112.95,9.5,70.1,459.5,3.34
2025-07-07 11:15:00,81.28,36.5,110.52,10.2,55.5,466.0,1.94
2025-07-07 11:30:00,79.1,35.45,111.45,7.3,59.9,470.7,1.94
2025-07-07 11:45:00,78.44,35.61,112.44,9.6,58.0,473.6,2.98
2025-07-07 12:00:00,73.98,33.71,111.5,8.0,57.2,474.5,3.1
2025-07-07 12:15:00,113.85000000000001,34.97,111.68,9.2,60.0,473.6,2.25
2025-07-07 12:30:00,75.34,33.69,111.07,9.7,54.0,470.7,2.89
2025-07-07 12:45:00,75.18,34.34,110.19,7.3,72.5,466.0,3.34
2025-07-07 13:00:00,72.21,32.21,111.5,8.8,65.6,459.5,2.84
2025-07-07 13:15:00,74.25,33.44,111.11,9.3,54.1,451.2,2.61
2025-07-07 13:30:00,76.43,34.94,109.53,8.3,53.9,441.1,2.61
2025-07-07 13:45:00,76.83,34.65,109.72,9.3,57.8,429.4,3.17
2025-07-07 14:00:00,76.19,33.94,108.76,9.2,55.2,416.1,3.0
2025-07-07 14:15:00,73.9,33.11,108.67,11.7,70.2,401.2,4.08
2025-07-07 14:30:00,67.63,30.57,108.78,5.2,60.1,384.9,3.0
2025-07-07 14:45:00,72.85,32.78,110.43,9.1,61.1,367.3,3.0
2025-07-07 15:00:00,70.31,31.38,111.16,8.4,48.5,348.5,3.39
2025-07-07 15:15:00,73.47,32.78,108.98,9.8,54.0,328.6,3.39
2025-07-07 15:30:00,71.58,32.0,109.91,10.2,41.8,307.7,3.39
2025-07-07 15:45:00,74.84,33.4,111.48,10.4,51.5,286.0,3.39
2025-07-07 16:00:00,70.95,31.4,108.11,9.7,67.1,263.6,3.75
2025-07-07 16:15:00,102.42,30.77,111.02,7.5,53.5,240.7,3.89
2025-07-07 16:30:00,109.62,32.72,111.81,10.2,63.3,217.5,6.11
2025-07-07 16:45:00,74.16,33.73,109.94,15.8,52.1,194.0,4.69
2025-07-07 17:00:00,,32.79,112.31,11.9,55.1,170.4,5.47
2025-07-07 17:15:00,72.1,32.82,108.48,10.1,53.3,147.0,5.91
2025-07-07 17:30:00,76.42,34.3,109.93,10.8,54.5,123.9,5.36
2025-07-07 17:45:00,72.13,32.58,110.41,9.6,40.8,101.4,4.53
2025-07-07 18:00:00,73.0,34.06,108.38,10.1,41.2,79.5,4.37
2025-07-07 18:15:00,76.59,34.14,111.75,14.0,47.2,58.6,4.3
2025-07-07 18:30:00,73.75,33.1,109.05,12.1,29.7,39.0,4.3
2025-07-07 18:45:00,73.94,32.93,112.71,11.5,55.8,21.0,5.3
2025-07-07 19:00:00,76.32,34.51,109.71,11.4,34.5,5.7,5.26
2025-07-07 19:15:00,78.69,34.89,110.99,15.3,61.1,0.0,4.91
2025-07-07 19:30:00,79.31,35.14,110.09,11.6,63.6,0.0,5.46
2025-07-07 19:45:00,78.41,35.48,110.08,13.5,38.1,0.0,4.45
2025-07-07 20:00:00,81.29,36.3,109.61,16.0,60.1,0.0,4.5
2025-07-07 20:15:00,81.13,36.71,109.19,15.7,53.5,0.0,4.5
2025-07-07 20:30:00,84.17,38.11,107.19,16.4,47.0,0.0,6.99
2025-07-07 20:45:00,81.84,37.06,110.99,16.2,46.1,0.0,4.81
2025-07-07 21:00:00,79.57,35.84,112.45,18.3,37.1,0.0,4.45
2025-07-07 21:15:00,80.37,36.25,112.1,18.8,50.3,0.0,5.09
2025-07-07 21:30:00,78.27,35.66,108.63,15.2,59.3,0.0,4.45
2025-07-07 21:45:00,77.64,34.81,109.53,14.1,56.6,0.0,4.45
2025-07-07 22:00:00,79.71,36.01,108.94,19.0,42.8,0.0,5.87
2025-07-07 22:15:00,76.64,34.91,110.62,17.6,49.4,0.0,5.36
2025-07-07 22:30:00,77.16,35.09,107.45,18.0,57.2,0.0,4.3
2025-07-07 22:45:00,72.48,32.6,110.65,17.7,51.2,0.0,4.3
2025-07-07 23:00:00,70.66,31.85,109.03,17.0,51.6,0.0,6.21
2025-07-07 23:15:00,70.03,31.81,109.27,20.8,65.3,0.0,5.12
2025-07-07 23:30:00,69.94,31.37,108.07,18.2,56.1,0.0,6.36
2025-07-07 23:45:00,70.25,32.63,111.01,21.1,41.2,0.0,4.89
2025-07-08 00:00:00,64.22,28.95,108.46,17.1,76.2,0.0,3.82
2025-07-08 00:15:00,65.95,29.62,110.25,21.2,56.0,0.0,4.02
2025-07-08 00:30:00,64.22,29.29,110.91,20.3,56.5,0.0,3.75
2025-07-08 00:45:00,,29.47,109.16,22.3,71.0,0.0,4.01
2025-07-08 01:00:00,61.2,27.73,108.28,22.6,55.7,0.0,4.79
2025-07-08 01:15:00,62.2,27.91,107.82,22.1,46.4,0.0,3.5
2025-07-08 01:30:00,61.32,27.8,110.26,19.2,56.1,0.0,3.39
2025-07-08 01:45:00,60.3,26.69,108.18,19.1,60.0,0.0,3.42
2025-07-08 02:00:00,62.68,28.58,109.3,21.5,83.0,0.0,3.0
2025-07-08 02:15:00,63.65,28.31,108.65,21.8,51.2,0.0,4.68
2025-07-08 02:30:00,59.27,26.16,109.45,23.2,65.4,0.0,4.27
2025-07-08 02:45:00,60.01,27.27,109.29,18.1,60.7,0.0,3.0
2025-07-08 03:00:00,61.61,27.93,110.07,22.9,66.5,0.0,5.51
2025-07-08 03:15:00,58.25,26.36,110.38,22.5,70.2,0.0,3.63
2025-07-08 03:30:00,58.94,26.62,111.48,23.0,59.9,0.0,3.03
2025-07-08 03:45:00,59.01,26.19,111.2,20.2,61.4,0.0,3.49
2025-07-08 04:00:00,58.4,26.09,112.31,21.8,68.7,0.0,2.25
2025-07-08 04:15:00,57.46,25.61,110.44,21.3,57.9,0.0,2.49
2025-07-08 04:30:00,56.64,25.26,109.31,17.9,58.8,0.0,3.33
2025-07-08 04:45:00,60.17,27.37,109.35,20.1,75.0,0.0,2.77
2025-07-08 05:00:00,57.42,25.91,110.91,18.1,75.6,6.3,3.44
2025-07-08 05:15:00,58.95,26.41,107.61,17.6,82.0,23.9,1.94
2025-07-08 05:30:00,56.3,25.55,108.62,17.2,79.8,44.6,1.94
2025-07-08 05:45:00,57.52,25.86,108.3,18.4,73.7,67.4,2.98
2025-07-08 06:00:00,59.39,26.18,109.96,19.0,58.1,91.6,1.7
2025-07-08 06:15:00,59.32,26.04,108.64,16.1,59.9,116.9,1.7
2025-07-08 06:30:00,60.73,27.45,110.56,19.3,78.1,143.0,1.7
2025-07-08 06:45:00,60.38,27.4,110.66,16.2,66.5,169.8,3.52
2025-07-08 07:00:00,63.15,28.28,110.32,13.8,89.9,196.9,2.09
2025-07-08 07:15:00,65.48,28.95,111.24,15.1,93.1,224.2,1.57
2025-07-08 07:30:00,63.01,27.87,107.1,15.4,72.2,251.4,1.55
2025-07-08 07:45:00,64.36,28.54,111.45,15.3,48.7,278.4,1.55
2025-07-08 08:00:00,68.07,30.61,108.8,11.2,55.5,304.9,2.63
2025-07-08 08:15:00,72.13,32.52,108.3,16.0,61.3,330.9,1.5
2025-07-08 08:30:00,72.58,32.95,110.02,12.5,75.7,356.0,1.5
2025-07-08 08:45:00,72.83,32.96,111.96,15.9,54.2,380.2,1.63
2025-07-08 09:00:00,75.53,33.65,111.12,11.7,82.2,403.2,2.04
2025-07-08 09:15:00,77.89,35.29,110.74,14.2,60.4,425.1,1.55
2025-07-08 09:30:00,78.86,34.84,110.8,15.4,67.2,445.5,1.55
2025-07-08 09:45:00,77.57,34.9,112.69,13.4,62.2,464.3,1.8
2025-07-08 10:00:00,77.34,35.38,110.32,10.4,66.2,481.6,1.88
2025-07-08 10:15:00,80.84,35.78,110.53,15.7,77.1,497.0,1.7
2025-07-08 10:30:00,79.78,35.58,109.22,13.3,64.4,510.6,1.7
2025-07-08 10:45:00,79.68,36.24,110.39,14.4,67.6,522.3,1.84
2025-07-08 11:00:00,77.58,34.68,109.76,9.5,70.6,531.9,4.57
2025-07-08 11:15:00,79.93,35.51,107.91,11.5,50.8,539.5,1.94
2025-07-08 11:30:00,73.49,33.5,112.12,5.6,60.9,544.9,1.94
2025-07-08 11:45:00,82.51,36.7,107.31,12.6,58.6,548.2,2.11
2025-07-08 12:00:00,74.85,33.99,110.8,6.5,53.3,549.3,2.25
2025-07-08 12:15:00,79.75,36.13,110.74,11.2,58.7,548.2,2.25
2025-07-08 12:30:00,78.06,35.82,108.73,11.6,78.1,544.9,2.25
2025-07-08 12:45:00,80.51,36.18,110.39,10.9,49.9,539.5,2.25
2025-07-08 13:00:00,76.75,35.02,111.16,9.8,46.1,531.9,2.79
2025-07-08 13:15:00,77.23,34.26,110.55,12.2,61.1,522.3,2.61
2025-07-08 13:30:00,77.01,34.72,109.24,11.1,61.8,510.6,3.57
2025-07-08 13:45:00,74.57,33.42,110.2,8.8,57.4,497.0,4.04
2025-07-08 14:00:00,76.45,33.83,108.94,10.9,48.5,481.6,4.13
2025-07-08 14:15:00,76.43,33.5,111.07,10.4,52.8,464.3,3.0
2025-07-08 14:30:00,67.19,30.2,112.01,4.6,54.3,445.5,3.0
2025-07-08 14:45:00,75.26,33.77,112.64,10.4,58.1,425.1,3.0
2025-07-08 15:00:00,73.42,32.83,108.22,10.5,42.9,403.2,3.42
2025-07-08 15:15:00,74.71,33.62,111.13,12.7,55.2,380.2,3.39
2025-07-08 15:30:00,71.39,32.03,110.79,9.0,57.4,356.0,3.39
2025-07-08 15:45:00,73.31,33.58,109.41,10.5,48.4,330.9,3.63
2025-07-08 16:00:00,70.14,31.35,111.31,8.8,54.3,304.9,3.75
2025-07-08 16:15:00,69.88,31.21,107.92,8.8,42.2,278.4,3.75
2025-07-08 16:30:00,70.26,32.0,109.2,9.3,46.6,251.4,4.38
2025-07-08 16:45:00,71.57,32.05,109.12,10.1,43.8,224.2,3.75
2025-07-08 17:00:00,71.81,32.12,111.67,11.6,57.6,196.9,4.35
2025-07-08 17:15:00,74.39,33.43,110.0,12.2,52.0,169.8,5.94
2025-07-08 17:30:00,68.47,30.95,111.12,6.8,66.8,143.0,4.06
2025-07-08 17:45:00,72.62,32.25,109.76,11.5,62.9,116.9,4.06
2025-07-08 18:00:00,76.58,34.84,106.05,11.6,57.7,91.6,4.3
2025-07-08 18:15:00,74.93,33.31,111.73,11.0,43.4,67.4,4.77
2025-07-08 18:30:00,74.57,33.68,114.44,13.1,36.2,44.6,4.6
2025-07-08 18:45:00,78.08,35.15,111.43,15.1,62.2,23.9,5.21
2025-07-08 19:00:00,80.24,35.87,111.24,14.8,56.3,6.3,4.45
2025-07-08 19:15:00,77.84,35.18,109.32,12.1,52.0,0.0,4.45
2025-07-08 19:30:00,78.71,35.61,109.42,14.4,46.4,0.0,4.45
2025-07-08 19:45:00,76.42,34.89,109.41,13.5,47.3,0.0,4.45
2025-07-08 20:00:00,77.95,34.53,111.5,14.5,45.7,0.0,4.5
2025-07-08 20:15:00,78.29,35.16,111.06,16.4,42.2,0.0,4.7
2025-07-08 20:30:00,79.67,35.37,110.96,15.7,61.2,0.0,4.71
2025-07-08 20:45:00,80.02,36.76,109.91,14.8,49.8,0.0,4.5
2025-07-08 21:00:00,82.77,37.14,110.19,17.8,56.8,0.0,4.45
2025-07-08 21:15:00,78.51,35.42,111.1,17.1,57.6,0.0,4.88
2025-07-08 21:30:00,77.14,35.0,109.19,13.8,40.3,0.0,4.77
2025-07-08 21:45:00,74.97,33.17,110.39,14.4,58.9,0.0,4.45
2025-07-08 22:00:00,77.41,35.34,109.87,19.5,65.3,0.0,4.3
2025-07-08 22:15:00,72.88,33.2,108.82,17.6,46.2,0.0,4.3
2025-07-08 22:30:00,75.68,33.58,110.26,18.5,60.2,0.0,5.77
2025-07-08 22:45:00,74.74,32.99,110.34,16.2,62.8,0.0,4.58
2025-07-08 23:00:00,69.65,32.0,111.99,20.9,58.1,0.0,4.06
2025-07-08 23:15:00,70.95,32.24,111.77,19.8,52.2,0.0,4.22
2025-07-08 23:30:00,71.59,31.7,109.88,18.0,53.3,0.0,4.06
2025-07-08 23:45:00,69.18,31.36,109.52,20.1,65.1,0.0,4.06
2025-07-09 00:00:00,63.8,28.71,111.45,19.5,46.0,0.0,4.86
2025-07-09 00:15:00,65.05,29.37,109.07,19.4,60.8,0.0,3.75
2025-07-09 00:30:00,64.23,28.91,109.87,19.8,71.5,0.0,3.75
2025-07-09 00:45:00,65.17,29.38,108.4,21.4,61.0,0.0,3.9
2025-07-09 01:00:00,63.19,28.9,109.53,24.5,55.4,0.0,4.61
2025-07-09 01:15:00,60.39,27.52,108.83,17.4,48.7,0.0,4.77
2025-07-09 01:30:00,61.66,27.71,109.48,20.0,64.2,0.0,3.39
2025-07-09 01:45:00,63.88,28.94,109.17,20.8,39.3,0.0,3.57
2025-07-09 02:00:00,61.17,27.21,111.4,21.3,65.3,0.0,5.55
2025-07-09 02:15:00,60.29,27.13,111.17,19.5,63.1,0.0,3.0
2025-07-09 02:30:00,57.7,25.15,107.57,17.2,54.8,0.0,3.73
